0,1,2
r15743,r2026,0.0192307692307692
r5634,r16302,0.0208333333333333
r3564,r12441,0.0285714285714285
r1825,r45648,0.0075757575757575
r30975,r98635,0.1111111111111111
r60815,r22643,0.0526315789473684
r20995,r7578,0.03125
r1558,r121814,0.0036496350364963
r31492,r31939,0.0909090909090909
r12814,r73568,0.25
r913,r616,0.0206666666666666
r1287,r7079,0.005181347150259
r67380,r80450,1.0
r32710,r12443,0.1
r14600,r119,0.0030487804878048
r4919,r45561,0.005524861878453
r2193,r21635,0.0158102766798418
r9052,r1784,0.0106382978723404
r826,r60433,0.0040983606557377
r5347,r3290,0.037037037037037
r42949,r9926,0.0666666666666666
r1535,r8621,0.0027247956403269
r9662,r59352,0.0454545454545454
r10474,r12993,0.0169491525423728
r1476,r2667,0.008130081300813
r185,r2275,0.0044843049327354
r76306,r41390,0.2
r117,r3490,0.0048309178743961
r26070,r51029,0.1
r10102,r3789,0.02
r60527,r107,0.0909090909090909
r10300,r1162,0.0178571428571428
r4833,r37467,0.0120481927710843
r75541,r1102,0.002710027100271
r3275,r25253,0.25
r8069,r54678,0.0108695652173913
r11355,r2484,0.0208333333333333
r32,r30378,0.0018621973929236
r12217,r57375,0.0303030303030303
r106332,r288,0.0081967213114754
r41755,r594,0.0105263157894736
r8957,r1447,0.0666666666666666
r684,r1164,0.0043103448275862
r97816,r8546,0.0222222222222222
r8525,r2944,0.0061728395061728
r118572,r13909,0.1111111111111111
r57463,r10483,0.5
r76,r7743,0.0038095238095238
r61,r43988,0.0017825311942959
r12133,r1069,0.0032362459546925
r96485,r35665,0.25
r22728,r2557,0.0083333333333333
r38872,r111328,1.0
r101442,r3163,0.0113636363636363
r20718,r17427,0.1
r60889,r37032,0.0714285714285714
r12029,r5193,0.2222222222222222
r342,r20087,0.0093457943925233
r5663,r3297,0.0059523809523809
r58692,r6189,0.0588235294117647
r273,r72151,0.0024271844660194
r4996,r65883,0.0073529411764705
r52908,r8156,0.024390243902439
r6996,r1262,0.0078125
r22045,r75498,0.3333333333333333
r40224,r774,0.005181347150259
r364,r32933,0.0065075921908893
r51027,r4697,0.0057471264367816
r56379,r999,0.0036363636363636
r10511,r1709,0.0096153846153846
r7178,r26261,0.0104166666666666
r1473,r12909,0.0294117647058823
r6641,r3014,0.0285714285714285
r6142,r38,0.0857142857142857
r102967,r867,0.04
r2068,r94245,0.0088495575221238
r829,r27031,0.0175438596491228
r14147,r12379,0.0166666666666666
r16852,r51178,0.0333333333333333
r18298,r86440,0.0476190476190476
r8737,r5346,0.0232558139534883
r3373,r1936,0.008
r58230,r2302,0.0044843049327354
r86787,r7527,0.1428571428571428
r230,r1062,0.0076923076923076
r29895,r633,0.005524861878453
r51020,r34951,0.5
r5084,r30793,0.0084033613445378
r24047,r17385,0.0588235294117647
r6713,r3345,0.0434782608695652
r19760,r17791,0.2
r361,r407,0.0193939393939393
r26925,r41695,0.0434782608695652
r1119,r16084,0.0040241448692152
r2041,r4577,0.0526315789473684
r13953,r14809,0.0344827586206896
r194,r2773,0.0054347826086956
r2919,r13776,0.0192307692307692
r289,r11920,0.0015748031496062
r45484,r1324,0.0112359550561797
r6,r14613,0.0015948963317384
r25265,r12066,0.015625
r4851,r37426,0.1
r61158,r5753,0.0128205128205128
r20680,r4786,0.03125
r24630,r2626,0.0109890109890109
r295,r85330,0.0072992700729927
r268,r6662,0.0056818181818181
r33174,r49195,0.0769230769230769
r12714,r47555,0.1333333333333333
r1966,r877,0.0068965517241379
r5575,r114299,0.0056179775280898
r22688,r14882,0.0357142857142857
r39576,r813,0.0042016806722689
r10560,r1955,0.0142857142857142
r9232,r2921,0.04
r34498,r38559,1.0
r25588,r2414,0.005524861878453
r28335,r22689,0.0294117647058823
r15604,r15450,0.1428571428571428
r40540,r118135,0.2
r8655,r17656,0.0384615384615384
r58449,r34610,0.3333333333333333
r3129,r3233,0.0036363636363636
r358,r7764,0.0020876826722338
r77890,r23745,1.0
r81283,r3213,0.0095238095238095
r425,r23651,0.0256410256410256
r81,r37262,0.0020725388601036
r75490,r4678,0.125
r26104,r58340,0.3333333333333333
r20204,r8521,0.0196078431372549
r14685,r8150,0.0123456790123456
r59435,r2193,0.0040322580645161
r54865,r1515,0.0625
r20467,r5495,0.0116279069767441
r49814,r2691,0.0833333333333333
r13386,r9662,0.0212765957446808
r20570,r102735,1.0
r29092,r31128,0.0909090909090909
r72833,r19033,0.0344827586206896
r9846,r3730,0.005
r5372,r19736,0.0833333333333333
r9347,r68354,0.0238095238095238
r22362,r564,0.0023041474654377
r57270,r28362,0.0454545454545454
r32041,r39648,0.25
r826,r3256,0.0066666666666666
r18208,r48,0.0029761904761904
r47558,r31990,0.0588235294117647
r12196,r947,0.0021321961620469
r117844,r16056,0.0555555555555555
r8746,r17247,0.0196078431372549
r13378,r8130,0.0188679245283018
r11153,r86055,0.0133333333333333
r35744,r483,0.0025252525252525
r3561,r1351,0.0178571428571428
r44410,r13492,0.25
r947,r1517,0.0104384133611691
r12565,r1913,0.0054347826086956
r11223,r1002,0.0077220077220077
r33341,r542,0.0012804097311139
r27487,r39846,0.0625
r18124,r60189,0.0212765957446808
r101,r9790,0.0014970059880239
r36528,r8187,0.0136986301369863
r2302,r3661,0.0257234726688102
r28795,r3141,0.025
r7334,r15307,0.0112359550561797
r678,r22887,0.0067114093959731
r1602,r5634,0.0123456790123456
r7007,r4456,0.0066225165562913
r1206,r4439,0.0133333333333333
r60524,r3234,0.0126984126984126
r9091,r5514,0.0089285714285714
r121546,r7920,0.0714285714285714
r18057,r4181,0.0059171597633136
r8895,r33783,0.1666666666666666
r7553,r20786,0.0666666666666666
r13110,r65,0.004040404040404
r5538,r1349,0.0120481927710843
r38525,r25472,0.04
r28645,r11426,0.125
r7210,r70228,0.0085470085470085
r710,r18892,0.0035714285714285
r13704,r3431,0.0106382978723404
r10247,r4351,0.0133333333333333
r10648,r44088,0.037037037037037
r4813,r21205,0.0069930069930069
r7296,r21804,0.1
r8096,r6094,0.037037037037037
r96167,r962,0.0059171597633136
r1342,r3971,0.0096153846153846
r5355,r30033,0.0227272727272727
r4181,r37287,0.0057142857142857
r8732,r14750,0.0181818181818181
r10454,r15786,0.0238095238095238
r9215,r2661,0.048780487804878
r7737,r5699,0.0123456790123456
r75229,r1382,0.0022172949002217
r1091,r31108,0.0128205128205128
r509,r9779,0.0357142857142857
r71109,r12859,0.032258064516129
r27024,r25812,0.1111111111111111
r63651,r68014,0.5
r74541,r24469,0.1666666666666666
r10610,r65283,0.03125
r30334,r15565,0.0714285714285714
r8658,r102652,0.1666666666666666
r11813,r1991,0.0206896551724137
r7789,r10642,0.5
r6483,r6996,0.0133333333333333
r4817,r6613,0.037037037037037
r26977,r13660,0.0196078431372549
r13171,r301,0.0013888888888888
r17,r33646,0.0002721088435374
r73308,r42785,0.3333333333333333
r5853,r82,0.125
r9864,r289,0.0046583850931677
r9722,r2233,0.0090497737556561
r31954,r6789,0.0357142857142857
r19773,r1220,0.0056497175141242
r36332,r89218,0.2
r57807,r75388,0.3333333333333333
r7027,r14871,0.0555555555555555
r4444,r1589,0.0105820105820105
r69073,r28406,1.0
r115870,r59684,0.3333333333333333
r85745,r53174,0.25
r1023,r47562,0.0023980815347721
r25588,r54792,0.1
r19221,r18777,0.05
r720,r15790,0.021505376344086
r119,r12858,0.003030303030303
r29737,r6599,0.0147058823529411
r61239,r104028,0.125
r21389,r2824,0.0384615384615384
r44007,r49992,1.0
r3989,r911,0.0166666666666666
r5605,r579,0.0096153846153846
r16205,r5859,0.0625
r11993,r9507,0.0434782608695652
r5811,r10,0.0123456790123456
r36903,r8095,0.0666666666666666
r104170,r356,0.0024570024570024
r16210,r5746,0.025
r204,r7869,0.0155440414507772
r7806,r7385,0.0178571428571428
r86,r1578,0.0437158469945355
r14237,r26529,0.044776119402985
r2115,r14724,0.0123456790123456
r38420,r11625,0.037037037037037
r117302,r52214,1.0
r12605,r37431,0.25
r5326,r2030,0.0075757575757575
r5367,r92635,0.0833333333333333
r113590,r9560,1.0
r68911,r65650,0.1111111111111111
r1703,r73855,0.00625
r15334,r12182,0.0263157894736842
r59435,r10239,0.0714285714285714
r94930,r1451,0.0054945054945054
r13751,r24558,0.0769230769230769
r3028,r2935,0.0119047619047619
r1876,r4888,0.0204081632653061
r28058,r73,0.0064516129032258
r107153,r102029,0.5
r16729,r3163,0.0198019801980198
r61009,r18124,0.0188679245283018
r7967,r4842,0.0333333333333333
r361,r12612,0.0044510385756676
r616,r22090,0.0006944444444444
r104513,r1881,0.0091743119266055
r10163,r363,0.0034013605442176
r2946,r47601,0.010204081632653
r7407,r53842,0.0092592592592592
r7984,r3432,0.009009009009009
r29046,r59107,0.0476190476190476
r32048,r6490,0.1428571428571428
r1993,r687,0.0175438596491228
r61732,r1357,0.0054644808743169
r3213,r15181,0.0092592592592592
r74263,r26906,0.3333333333333333
r70058,r245,0.0017035775127768
r85048,r36019,0.5
r10641,r6098,0.0227272727272727
r4553,r2172,0.0065359477124183
r14445,r3081,0.018018018018018
r5630,r673,0.0117647058823529
r84,r20381,0.0009074410163339
r51156,r4048,0.0126582278481012
r1983,r15014,0.0136986301369863
r610,r8541,0.0086206896551724
r2134,r1973,0.0666666666666666
r9227,r3737,0.0123456790123456
r4414,r10592,0.0128205128205128
r303,r2602,0.0206896551724137
r2200,r21304,0.0029850746268656
r81605,r1822,0.0046082949308755
r63835,r3631,0.0126582278481012
r121948,r32654,0.25
r13468,r30835,0.0666666666666666
r4522,r10428,0.0285714285714285
r19688,r37225,0.125
r22540,r1393,0.0123456790123456
r20655,r835,0.0212765957446808
r25,r659,0.0291970802919708
r3695,r10688,0.0555555555555555
r990,r23616,0.0476190476190476
r9160,r9805,0.0769230769230769
r2097,r38402,0.0073529411764705
r49996,r75484,0.1666666666666666
r11234,r596,0.005813953488372
r861,r4047,0.0122377622377622
r24851,r5462,0.0163934426229508
r3144,r7973,0.0061728395061728
r6675,r70037,0.0303030303030303
r36655,r4113,0.0098039215686274
r9055,r2626,0.0054054054054054
r21402,r440,0.0476190476190476
r85583,r795,1.0
r14080,r22834,0.0454545454545454
r19377,r58498,0.0625
r3886,r63229,0.0142857142857142
r4481,r8216,0.0092592592592592
r79943,r109279,0.5
r16477,r483,0.0025188916876574
r223,r59839,0.0147058823529411
r101789,r26059,0.5
r8626,r8609,0.1111111111111111
r121820,r20522,1.0
r16036,r15050,0.0238095238095238
r21424,r23894,0.3333333333333333
r82225,r4834,0.0512820512820512
r43188,r103182,1.0
r1794,r56091,0.0119047619047619
r10511,r1864,0.0178571428571428
r1794,r2750,0.0625
r115456,r1023,0.0023980815347721
r106175,r22606,0.0344827586206896
r101562,r8500,0.2
r89243,r34400,0.3333333333333333
r1184,r35564,0.0434782608695652
r10600,r14482,0.010204081632653
r99953,r115476,1.0
r69260,r295,0.0070422535211267
r19648,r50569,0.2
r57705,r12612,0.032258064516129
r1478,r5017,0.0095238095238095
r59314,r12139,0.2
r10047,r15779,0.0416666666666666
r79947,r650,0.0010050251256281
r15403,r20315,0.0126582278481012
r3234,r3484,0.0094117647058823
r6977,r54276,0.0526315789473684
r736,r2876,0.0081743869209809
r12377,r230,0.0081967213114754
r13125,r12998,0.0476190476190476
r1626,r2769,0.0117647058823529
r26027,r109254,1.0
r6457,r1744,0.0071942446043165
r13573,r5803,0.05
r1202,r11127,0.0526315789473684
r22705,r10226,0.0384615384615384
r43577,r56398,0.0526315789473684
r59251,r27294,0.25
r932,r48851,0.0137931034482758
r5299,r14559,0.0285714285714285
r14906,r1405,0.0026315789473684
r32984,r1475,0.0050761421319796
r1953,r20748,0.0526315789473684
r4018,r8483,0.0131578947368421
r102956,r289,0.001577287066246
r10970,r97662,0.0434782608695652
r4225,r46292,0.1666666666666666
r3,r117,0.026252983293556
r1023,r11085,0.009367681498829
r4194,r14966,0.0063291139240506
r238,r118192,0.0016949152542372
r33417,r50874,0.1111111111111111
r25670,r24112,0.2727272727272727
r38936,r117103,1.0
r2770,r2980,0.0227272727272727
r20132,r10181,0.0246913580246913
r364,r49203,0.0044150110375275
r29046,r6759,0.0162162162162162
r18221,r53061,0.0909090909090909
r87412,r50877,0.5
r39597,r1868,0.0588235294117647
r119,r32197,0.0030674846625766
r5517,r34393,0.0094339622641509
r118864,r5172,0.0714285714285714
r95300,r54366,0.5
r113474,r3718,0.0192307692307692
r50053,r4971,0.0714285714285714
r57124,r11146,0.0144927536231884
r908,r55051,0.0064102564102564
r29021,r6455,0.0178571428571428
r4190,r5609,0.0227272727272727
r33149,r11588,0.0526315789473684
r2464,r115658,0.008130081300813
r86055,r4008,0.0085470085470085
r3021,r902,0.0019801980198019
r22412,r3188,0.0833333333333333
r245,r9745,0.0033726812816188
r1794,r22039,0.0135135135135135
r7869,r11928,0.0069930069930069
r2748,r19011,0.027027027027027
r7464,r12353,0.1428571428571428
r95484,r82566,1.0
r16523,r119,0.0029850746268656
r4398,r112228,0.0263157894736842
r28408,r2677,0.0109890109890109
r5760,r8870,0.0175438596491228
r107153,r109939,1.0
r7446,r5663,0.0077519379844961
r123,r43517,0.08
r19418,r5097,0.0166666666666666
r22634,r224,0.0012562814070351
r3137,r7597,0.0056179775280898
r6009,r3854,0.0204081632653061
r70508,r6397,0.0181818181818181
r17370,r13490,0.0333333333333333
r2967,r72508,0.0063291139240506
r327,r40061,0.0034305317324185
r7303,r95012,0.125
r25752,r2931,0.3333333333333333
r3096,r23821,0.1
r7841,r6763,0.0106382978723404
r54857,r3652,0.0769230769230769
r42373,r164,0.0909090909090909
r89291,r13162,0.1
r960,r9100,0.0222222222222222
r82116,r41035,0.3333333333333333
r2716,r8989,0.0277777777777777
r2086,r18525,0.0769230769230769
r42490,r27231,0.0769230769230769
r616,r5930,0.0013879250520471
r74716,r17319,0.1428571428571428
r985,r11730,0.0128205128205128
r9004,r409,0.0022573363431151
r12893,r39701,0.1666666666666666
r12066,r30735,0.0158730158730158
r41199,r9295,0.0454545454545454
r92582,r9572,0.0109890109890109
r2275,r5632,0.0048780487804878
r62603,r5286,0.0113636363636363
r93902,r55895,0.25
r26925,r36085,0.0294117647058823
r90392,r4833,0.0120481927710843
r32521,r1693,0.0053191489361702
r908,r10730,0.0062893081761006
r36128,r5025,0.0125
r24183,r12294,0.0526315789473684
r2398,r348,0.0069930069930069
r915,r117408,0.0192307692307692
r1937,r20799,0.0040816326530612
r59734,r21442,0.0833333333333333
r20907,r1296,0.0909090909090909
r4707,r15507,0.0337078651685393
r285,r4364,0.0316686967113276
r65,r91717,0.0020325203252032
r13083,r54611,0.0476190476190476
r18543,r1522,0.0151515151515151
r5621,r9849,0.0714285714285714
r7648,r38124,0.04
r2140,r33420,0.0044642857142857
r38122,r20810,0.125
r13150,r30131,0.0588235294117647
r31954,r99127,0.1111111111111111
r6137,r2681,0.0333333333333333
r5937,r16438,0.0833333333333333
r5609,r21892,0.0833333333333333
r35908,r11174,0.0769230769230769
r262,r8902,0.0057692307692307
r74555,r1521,0.0123456790123456
r2270,r4012,0.0112359550561797
r41462,r47917,0.0588235294117647
r57054,r82821,0.5
r14895,r946,0.0080645161290322
r7477,r750,0.0172413793103448
r1086,r30679,0.0040816326530612
r19669,r62785,0.0714285714285714
r4793,r111686,0.02
r873,r16092,0.0039525691699604
r28225,r60594,0.0666666666666666
r46470,r51731,0.1428571428571428
r9729,r787,0.003976143141153
r32798,r28721,0.0526315789473684
r2394,r324,0.0175438596491228
r15725,r3429,0.0077519379844961
r8605,r54778,1.0
r6307,r2430,0.0129870129870129
r15442,r30393,0.0277777777777777
r38606,r6094,0.04
r55117,r2831,0.0123456790123456
r116556,r40675,0.5
r6402,r39634,0.3333333333333333
r50458,r754,0.0061349693251533
r12625,r91036,0.027027027027027
r93812,r60625,1.0
r155,r34187,0.0045045045045045
r56700,r6126,0.5
r6210,r23722,0.02
r2244,r88006,0.2
r3509,r5000,0.0181818181818181
r10315,r113452,0.3333333333333333
r39152,r3432,0.0126582278481012
r45385,r7038,0.0666666666666666
r37425,r96760,1.0
r764,r17168,0.0333333333333333
r483,r2135,0.0072639225181598
r32813,r12328,0.0588235294117647
r14047,r2347,0.0153846153846153
r3054,r70,0.0044101433296582
r62354,r603,0.025
r44495,r215,0.0181818181818181
r18831,r22642,0.1666666666666666
r95410,r26932,0.0714285714285714
r47349,r36602,1.0
r15007,r10015,0.1
r39276,r66368,0.125
r5741,r42804,0.0161290322580645
r270,r4249,0.0290697674418604
r30982,r899,0.0015898251192368
r98103,r11104,0.25
r4420,r49779,0.0116279069767441
r71945,r48537,0.5
r13636,r8016,0.0128205128205128
r5820,r14904,0.028169014084507
r10792,r1897,0.0106382978723404
r53779,r2957,0.0161290322580645
r800,r102621,0.04
r364,r8714,0.0043763676148796
r1262,r358,0.0037735849056603
r11720,r17089,0.054054054054054
r15352,r15242,0.0416666666666666
r44355,r6383,0.05
r1931,r97564,0.1
r12559,r13776,0.03125
r92789,r6207,0.0120481927710843
r717,r3204,0.0080645161290322
r596,r51441,0.006060606060606
r1682,r7132,0.0066225165562913
r6935,r5567,0.0042735042735042
r71228,r829,0.0338983050847457
r831,r13,0.0158730158730158
r14754,r6166,0.0188679245283018
r3231,r28863,0.0075187969924812
r439,r41835,0.0833333333333333
r13675,r692,0.0054347826086956
r889,r4596,0.0153846153846153
r534,r6007,0.02
r111624,r16956,0.0294117647058823
r1837,r3323,0.0104166666666666
r96,r3618,0.0029761904761904
r2373,r2311,0.01
r91356,r27564,0.1428571428571428
r80261,r4181,0.0061349693251533
r28505,r2110,0.0112359550561797
r1139,r4741,0.0128205128205128
r49246,r3377,0.0454545454545454
r10616,r21356,0.0384615384615384
r1728,r16680,0.0117647058823529
r96683,r4880,0.0078740157480314
r15842,r5569,0.0588235294117647
r6824,r1007,0.0253164556962025
r703,r146,0.0123456790123456
r51709,r88063,0.25
r9292,r5407,0.0116279069767441
r52,r4257,0.0129870129870129
r71978,r23484,0.2
r4652,r3757,0.0285714285714285
r1384,r1200,0.0396825396825396
r3308,r227,0.0444444444444444
r76,r93894,0.0006389776357827
r20307,r6727,0.0232558139534883
r1393,r37059,0.0114942528735632
r1388,r88337,0.0344827586206896
r3278,r5084,0.0232558139534883
r8035,r20820,0.0909090909090909
r11134,r118657,1.0
r117,r2342,0.0342679127725856
r15754,r13600,0.0384615384615384
r65048,r4963,0.0526315789473684
r5514,r34712,0.0099009900990099
r656,r98400,0.0028328611898017
r24182,r61512,0.2
r36417,r27853,0.0833333333333333
r6359,r65974,0.0555555555555555
r947,r7471,0.0060120240480961
r34291,r4456,0.0068493150684931
r7178,r5239,0.0431654676258992
r25910,r44051,0.0263157894736842
r18666,r2272,0.0192307692307692
r3084,r678,0.0135135135135135
r98977,r36412,0.125
r2085,r4567,0.0158730158730158
r1794,r14960,0.04
r28670,r60800,0.0909090909090909
r6810,r521,0.0119760479041916
r15601,r52516,0.0833333333333333
r7010,r10121,0.0097087378640776
r4615,r10707,0.0158730158730158
r95495,r57533,1.0
r41748,r27419,0.125
r25079,r54167,0.1111111111111111
r26352,r3213,0.0094339622641509
r3738,r7660,0.0625
r52937,r36395,0.2
r238,r90459,0.0016920473773265
r21117,r109903,0.5
r3103,r4048,0.0232558139534883
r1937,r28197,0.0041666666666666
r68509,r19913,0.25
r1245,r26979,0.0025252525252525
r37424,r2453,0.03125
r4351,r378,0.006787330316742
r9004,r363,0.0018148820326678
r3819,r109,0.0147058823529411
r93051,r2172,0.0066666666666666
r12671,r3757,0.0095238095238095
r1372,r79392,0.0105263157894736
r55657,r31828,0.0909090909090909
r88630,r2750,0.0333333333333333
r146,r41120,0.003875968992248
r3345,r1100,0.025
r255,r59722,0.032258064516129
r40216,r673,0.0063694267515923
r32060,r1239,0.0034013605442176
r354,r24754,0.0013404825737265
r36332,r57724,0.25
r24673,r44820,0.2
r1462,r29242,0.0028901734104046
r268,r10661,0.0057142857142857
r8337,r12063,0.125
r19048,r22980,0.0277777777777777
r51871,r48958,0.25
r4541,r7841,0.0083333333333333
r3597,r3661,0.0099009900990099
r119923,r4414,0.0048309178743961
r8633,r37674,0.0909090909090909
r4181,r32272,0.0060975609756097
r5100,r9311,0.0178571428571428
r64706,r82937,0.25
r109673,r54258,0.25
r110395,r1190,0.0055555555555555
r8156,r3597,0.048780487804878
r1348,r6164,0.0033444816053511
r1987,r45797,0.0042194092827004
r2456,r2955,0.0047393364928909
r5732,r29683,0.0476190476190476
r83686,r1549,0.004
r1545,r92604,0.0238095238095238
r12914,r9769,0.0526315789473684
r535,r10782,0.0064516129032258
r2658,r6271,0.03125
r15334,r729,0.0172413793103448
r62819,r84297,1.0
r1133,r37159,0.0069444444444444
